f_Hz_Median,ICI,num_Clicks,var_RI
 6608.00,  0.0143433, 252,  0.0000132
 6608.00,  0.3375854, 20,  0.0000123
 6320.00,  0.3579712, 11,  0.0000159
 6608.00,  0.0973206, 29,  0.0000127
 6600.00,  0.1266479, 12,  0.0000168
 7080.00,  0.2388306, 17,  0.0000125
 6600.00,  0.2756653, 55,  0.0000146
 6600.00,  0.0114136, 29,  0.0000089
 5264.00,  0.1287231, 16,  0.0000084
 6608.00,  0.0780029, 15,  0.0000084
 6656.00,  0.0618286, 16,  0.0000122
 7528.00,  0.0044556, 26,  0.0000089
 6608.00,  0.0050049, 20,  0.0000124
 6872.00,  0.0432739, 40,  0.0000124
 6608.00,  0.0681458, 215,  0.0000123
 5520.00,  0.1120911, 21,  0.0000086
 7328.00,  0.0221252, 9,  0.0000086
 6608.00,  0.0379639, 68,  0.0000124
 4608.00,  0.0832214, 15,  0.0000124
 6600.00,  0.0035706, 41,  0.0000111
 8472.00,  0.0059204, 251,  0.0000174
 6360.00,  0.6720581, 8,  0.0000119
 5912.00,  0.6675415, 9,  0.0000177
 7160.00,  0.0054932, 376,  0.0000188
 7344.00,  0.6170044, 10,  0.0000192
 6600.00,  0.0067139, 10,  0.0000210
 6600.00,  0.3897705, 12,  0.0000205
 7584.00,  0.0088806, 203,  0.0000205
 5984.00,  0.1922302, 21,  0.0000284
 6592.00,  0.3277588, 50,  0.0000303
 6608.00,  0.0104370, 10,  0.0000125
 6480.00,  0.0034790, 13,  0.0000125
 9072.00,  0.0044556, 77,  0.0000125
 6600.00,  0.0047607, 200,  0.0000125
 5616.00,  0.4360352, 14,  0.0000133
 6608.00,  0.4312134, 17,  0.0000092
 6600.00,  0.0094604, 29,  0.0000092
 8936.00,  0.0043335, 63,  0.0000090
 6608.00,  0.0056152, 64,  0.0000182
 6600.00,  0.5458984, 24,  0.0000093
 5808.00,  0.5554810, 14,  0.0000088
 6600.00,  0.2361755, 17,  0.0000091
 5392.00,  0.0065918, 88,  0.0000100
 6296.00,  0.0074463, 102,  0.0000157
 6600.00,  0.0032043, 17,  0.0000159
 6144.00,  0.0043945, 164,  0.0000410
 7736.00,  0.0051270, 579,  0.0000410
 7376.00,  0.0053101, 383,  0.0000734
 7224.00,  0.0049438, 442,  0.0000140
 6856.00,  0.6012573, 17,  0.0000144
 6640.00,  0.0054321, 1257,  0.0000218
 6632.00,  0.0064087, 817,  0.0000161
 6640.00,  0.0056763, 884,  0.0000116
 6608.00,  0.6140442, 9,  0.0000110
 6616.00,  0.0058899, 23,  0.0000136
 9048.00,  0.0039063, 31,  0.0000136
 6392.00,  0.0098877, 28,  0.0000137
 6600.00,  0.0100708, 8,  0.0000134
 6616.00,  0.0114746, 13,  0.0000282
 9136.00,  0.0089722, 29,  0.0000239
 6504.00,  0.0054016, 11,  0.0000310
 8856.00,  0.0044556, 22,  0.0000290
 4120.00,  0.0047913, 11,  0.0000271
 9120.00,  0.0051270, 26,  0.0000280
 6600.00,  0.0059814, 38,  0.0000272
 6312.00,  0.0081177, 10,  0.0000279
 6640.00,  0.0086060, 44,  0.0000297
 6344.00,  0.0099182, 37,  0.0000378
 6248.00,  0.0081177, 78,  0.0000378
 9152.00,  0.0054321, 134,  0.0000348
 8848.00,  0.0134277, 88,  0.0000329
 9128.00,  0.0060425, 56,  0.0000358
 8944.00,  0.0048523, 119,  0.0000432
 9136.00,  0.0062866, 76,  0.0000310
 6664.00,  0.0124817, 41,  0.0000345
 6632.00,  0.6831055, 17,  0.0000269
 5624.00,  0.6910706, 21,  0.0000308
 6456.00,  0.0046997, 211,  0.0000521
 5952.00,  0.5020752, 50,  0.0000251
 8304.00,  0.0054321, 64,  0.0000298
 6368.00,  0.5797119, 12,  0.0000261
 5904.00,  0.0089722, 25,  0.0000261
 7048.00,  0.0065308, 28,  0.0000311
 6640.00,  0.6066895, 31,  0.0000311
 5616.00,  0.6456909, 36,  0.0000341
 6504.00,  0.0060425, 100,  0.0000354
 6456.00,  0.0056152, 217,  0.0000299
 6144.00,  0.0089111, 224,  0.0000267
 5920.00,  0.0050049, 334,  0.0000389
 7032.00,  0.1357422, 9,  0.0000208
 6656.00,  0.0685730, 237,  0.0000360
 6600.00,  0.0679626, 15,  0.0000414
 6808.00,  0.0712891, 99,  0.0000414
 6728.00,  0.0660706, 41,  0.0000405
 6680.00,  0.0687866, 18,  0.0000387
 6616.00,  0.0996704, 12,  0.0000387
 6368.00,  0.2745972, 11,  0.0000387
 6984.00,  0.0080566, 13,  0.0000185
 6608.00,  0.3073425, 13,  0.0000175
 7400.00,  0.0037842, 33,  0.0000184
 6624.00,  0.0079346, 85,  0.0000143
 6608.00,  0.0673218, 14,  0.0000126
 6920.00,  0.0050659, 21,  0.0000189
 7768.00,  0.0186157, 14,  0.0000218
 6600.00,  0.0033569, 23,  0.0000221
 5072.00,  0.0034180, 17,  0.0000230
 7328.00,  0.0046387, 13,  0.0000230
 6992.00,  0.0083923, 9,  0.0000289
 6616.00,  0.0078125, 12,  0.0000291
 7056.00,  0.0265808, 61,  0.0000315
 7992.00,  0.0073242, 27,  0.0000328
 7384.00,  0.0139771, 124,  0.0000393
 6624.00,  0.6845703, 9,  0.0000330
 6600.00,  0.7348633, 19,  0.0000289
 7672.00,  0.7433167, 15,  0.0000305
 7264.00,  0.6165466, 95,  0.0000305
 7584.00,  0.0055542, 208,  0.0000000
 8920.00,  0.0061035, 71,  0.0000694
 7376.00,  0.6310120, 39,  0.0000274
 6608.00,  0.7592163, 14,  0.0000241
 6616.00,  0.6647339, 46,  0.0000241
 8464.00,  0.0062256, 69,  0.0000351
 4832.00,  0.0057983, 350,  0.0000265
 6624.00,  0.5908203, 63,  0.0000258
 6624.00,  0.6420898, 19,  0.0000301
 6376.00,  0.0038452, 17,  0.0000539
 7784.00,  0.0046692, 85,  0.0000539
 6296.00,  0.7534790, 14,  0.0000350
 5944.00,  0.0053101, 308,  0.0000392
 7008.00,  0.0048218, 535,  0.0000324
 4832.00,  0.0053101, 33,  0.0000533
 4880.00,  0.0052490, 28,  0.0000888
 5936.00,  0.0047607, 99,  0.0000888
 7008.00,  0.7926636, 8,  0.0001186
 6784.00,  0.0042114, 150,  0.0001004
 6608.00,  0.6459351, 44,  0.0000297
 6520.00,  0.0054321, 320,  0.0000328
 6632.00,  0.8641968, 8,  0.0000327
 6816.00,  0.0057983, 146,  0.0000295
 6520.00,  0.7968140, 36,  0.0000296
 7192.00,  0.0089111, 86,  0.0000317
 4824.00,  0.7746887, 9,  0.0000306
 6608.00,  0.7040405, 8,  0.0000237
 6600.00,  0.6842041, 11,  0.0000276
 7608.00,  0.0210266, 25,  0.0000300
 6600.00,  0.6979980, 11,  0.0000241
 4320.00,  0.0216675, 42,  0.0000311
 9152.00,  0.4443359, 43,  0.0000255
 6640.00,  0.5751953, 8,  0.0000238
 7752.00,  0.4389648, 23,  0.0000292
 6664.00,  0.4870911, 19,  0.0000348
 9152.00,  0.0203247, 39,  0.0000348
 6688.00,  0.0075073, 26,  0.0000310
 6600.00,  0.6337280, 8,  0.0000275
 6752.00,  0.0038147, 55,  0.0000234
 8896.00,  0.0033569, 195,  0.0000213
 8472.00,  0.0035400, 841,  0.0000213
 6592.00,  0.0039063, 56,  0.0000211
 6600.00,  0.0034180, 28,  0.0000104
 6616.00,  0.0894775, 30,  0.0000087
 6608.00,  0.0379944, 11,  0.0000081
 9152.00,  0.1722107, 21,  0.0000081
 9152.00,  0.1430054, 10,  0.0000117
 6616.00,  0.2725220, 21,  0.0000082
 8872.00,  0.0739136, 8,  0.0000120
 8736.00,  0.0601196, 15,  0.0000120
 6608.00,  0.1821594, 11,  0.0000085
 6384.00,  0.0249634, 28,  0.0000118
 6608.00,  0.0049438, 16,  0.0000278
 6200.00,  0.0213623, 8,  0.0000411
 6632.00,  0.0122681, 23,  0.0000311
 5920.00,  0.5317078, 15,  0.0000846
 6176.00,  0.7638855, 13,  0.0000919
 5808.00,  0.6471252, 11,  0.0001311
 6000.00,  0.5975952, 12,  0.0000982
 9080.00,  0.1290283, 203,  0.0000500
 6608.00,  0.5938110, 18,  0.0000414
 6784.00,  0.5982361, 23,  0.0000489
 6304.00,  0.5769653, 60,  0.0000526
 6072.00,  0.4910889, 80,  0.0000546
 6384.00,  0.5829468, 61,  0.0000422
 9144.00,  0.6271667, 25,  0.0000478
 4136.00,  0.6353455, 15,  0.0000350
 6344.00,  0.6102905, 8,  0.0000350
 6352.00,  0.6030884, 8,  0.0000386
 6192.00,  0.0204163, 117,  0.0000386
 5960.00,  0.5853271, 88,  0.0000544
 5992.00,  0.0488892, 113,  0.0000685
 4376.00,  0.5803833, 8,  0.0000295
 6208.00,  0.1282654, 265,  0.0000310
 4112.00,  0.7661743, 23,  0.0000247
 6176.00,  0.7174683, 14,  0.0000279
 5832.00,  0.0826111, 99,  0.0000291
 6400.00,  0.2506104, 57,  0.0000436
 4528.00,  0.5610962, 8,  0.0000409
 6600.00,  0.5350037, 19,  0.0000433
 7192.00,  0.0103760, 247,  0.0000404
 6648.00,  0.6049194, 11,  0.0000412
 4112.00,  0.5920410, 10,  0.0000412
 6608.00,  0.1425781, 25,  0.0000398
 4168.00,  0.0745239, 8,  0.0000381
 4224.00,  0.5643311, 11,  0.0000410
 4152.00,  0.0072632, 18,  0.0000352
 4120.00,  0.0863647, 12,  0.0000352
 4104.00,  0.1154175, 11,  0.0000368
 4096.00,  0.5214539, 17,  0.0000353
 6592.00,  0.7314148, 15,  0.0000400
 6624.00,  0.5591125, 15,  0.0000326
 6608.00,  0.0809937, 12,  0.0000324
 4144.00,  0.3942261, 11,  0.0000366
 6624.00,  0.5552979, 10,  0.0000365
 7056.00,  0.1083374, 52,  0.0000384
 6928.00,  0.1094055, 67,  0.0000405
 6640.00,  0.2338257, 8,  0.0000328
 6600.00,  0.1058350, 8,  0.0000360
 5464.00,  0.8200073, 8,  0.0000248
 6632.00,  0.8811035, 50,  0.0000154
 6608.00,  0.3580322, 8,  0.0000185
 4112.00,  0.1819458, 42,  0.0000436
 5936.00,  0.1462708, 29,  0.0000470
 6608.00,  0.1534424, 13,  0.0000151
 6616.00,  0.0032959, 55,  0.0000327
 6616.00,  0.3084106, 8,  0.0000282
 4512.00,  0.0609741, 10,  0.0000199
 6624.00,  0.0250854, 11,  0.0000167
 6688.00,  0.0239258, 18,  0.0000167
 6608.00,  0.0063477, 23,  0.0000213
 7888.00,  0.0057983, 16,  0.0000230
 6616.00,  0.0465393, 23,  0.0000160
 6136.00,  0.4187622, 8,  0.0000206
 6608.00,  0.0048218, 44,  0.0000155
 4360.00,  0.0361328, 8,  0.0000171
 5912.00,  0.1544189, 12,  0.0000466
 6264.00,  0.1497192, 19,  0.0000452
 6192.00,  0.1345215, 48,  0.0000567
 6240.00,  0.3282166, 9,  0.0000631
 5936.00,  0.2603149, 10,  0.0000631
 6224.00,  0.1515808, 11,  0.0000552
 6608.00,  0.1740723, 10,  0.0000119
 6608.00,  0.1661682, 23,  0.0000184
 6608.00,  0.4715576, 12,  0.0000240
 6048.00,  0.1052856, 13,  0.0000240
 6616.00,  0.1050415, 53,  0.0000240
 6176.00,  0.1023560, 24,  0.0000240
 6592.00,  0.2313232, 10,  0.0000190
 5952.00,  0.1552124, 20,  0.0000238
 5624.00,  0.0874023, 8,  0.0000236
 6600.00,  0.2532349, 13,  0.0000236
 6608.00,  0.0475464, 13,  0.0000189
 6616.00,  0.1593628, 22,  0.0000188
 6160.00,  0.1351318, 48,  0.0000232
 6616.00,  0.1215210, 14,  0.0000183
 6600.00,  0.1114502, 50,  0.0000235
 6592.00,  0.0465393, 45,  0.0000239
 6616.00,  0.1107178, 18,  0.0000175
 6624.00,  0.0877686, 30,  0.0000234
 6496.00,  0.1086426, 34,  0.0000188
 6360.00,  0.0441589, 47,  0.0000229
 6256.00,  0.0228882, 28,  0.0000231
 6616.00,  0.0145874, 16,  0.0000235
 9120.00,  0.0224304, 35,  0.0000235
 5712.00,  0.0463257, 24,  0.0000189
 7152.00,  0.1116943, 12,  0.0000189
 6616.00,  0.0982056, 16,  0.0000186
 6600.00,  0.1134338, 83,  0.0000186
 6592.00,  0.1130371, 56,  0.0000148
 6632.00,  0.0787964, 76,  0.0000148
 6608.00,  0.0491638, 63,  0.0000148
 6616.00,  0.1356506, 45,  0.0000148
 6624.00,  0.2530518, 9,  0.0000180
 6088.00,  0.1643066, 8,  0.0000180
 6616.00,  0.1359253, 87,  0.0000184
 6088.00,  0.1469116, 8,  0.0000151
 6192.00,  0.1777344, 12,  0.0000151
 6976.00,  0.1425476, 9,  0.0000226
 6608.00,  0.3442383, 10,  0.0000118
 7216.00,  0.0064087, 41,  0.0000194
 6608.00,  0.9331665, 8,  0.0000195
 6656.00,  0.0049438, 148,  0.0000205
 4544.00,  0.0036011, 8,  0.0000206
 6888.00,  0.0032043, 83,  0.0000206
 6608.00,  0.0263367, 11,  0.0000207
 6744.00,  0.0170288, 23,  0.0000173
 6608.00,  0.0170593, 11,  0.0000173
 6816.00,  0.0053711, 652,  0.0000173
 4128.00,  0.0051880, 705,  0.0000262
 6808.00,  0.0040283, 814,  0.0000244
 6824.00,  0.0038452, 615,  0.0000842
 6600.00,  0.5327759, 9,  0.0000124
 6608.00,  0.4760742, 18,  0.0000126
 4440.00,  0.4279480, 15,  0.0000173
 6608.00,  0.0942688, 25,  0.0000258
 6640.00,  0.0058899, 185,  0.0000258
 6832.00,  0.0687561, 49,  0.0000258
 6616.00,  0.0835876, 107,  0.0000258
 6608.00,  0.0921021, 44,  0.0000179
 6600.00,  0.2774658, 8,  0.0000127
 7640.00,  0.0712280, 16,  0.0000126
 7632.00,  0.1098633, 22,  0.0000175
 6592.00,  0.1860962, 10,  0.0000128
 6608.00,  0.0238647, 18,  0.0000117
 6600.00,  0.1713257, 12,  0.0000117
 6592.00,  0.2070923, 9,  0.0000168
 5928.00,  0.2896729, 8,  0.0000122
 6592.00,  0.0107422, 22,  0.0000122
 6608.00,  0.3579102, 10,  0.0000173
 5664.00,  0.3695679, 10,  0.0000171
 6352.00,  0.3475952, 8,  0.0000125
 6608.00,  0.0744019, 16,  0.0000128
 6600.00,  0.1365967, 16,  0.0000141
 6600.00,  0.1490479, 15,  0.0000180
 7920.00,  0.4390259, 8,  0.0000176
 6144.00,  0.1373901, 8,  0.0000143
 6616.00,  0.1174011, 21,  0.0000143
 5928.00,  0.2057495, 12,  0.0000205
 6592.00,  0.1411743, 15,  0.0000205
 6208.00,  0.1540527, 19,  0.0000205
 6608.00,  0.0861206, 20,  0.0000147
 6608.00,  0.1107178, 11,  0.0000195
 6232.00,  0.1328125, 9,  0.0000195
 6208.00,  0.1542358, 14,  0.0000143
 6344.00,  0.1119080, 9,  0.0000101
 6608.00,  0.0521545, 129,  0.0000101
 5816.00,  0.0733643, 58,  0.0000133
 6048.00,  0.0487366, 11,  0.0000133
 6024.00,  0.0734253, 8,  0.0000133
 6616.00,  0.0253906, 34,  0.0000093
 6632.00,  0.1015625, 15,  0.0000135
 6616.00,  0.1077271, 28,  0.0000106
 6600.00,  0.2443237, 8,  0.0000145
 6608.00,  0.1804199, 10,  0.0000103
 4184.00,  0.1978455, 17,  0.0000119
 6608.00,  0.1256409, 35,  0.0000119
 5584.00,  0.0909119, 11,  0.0000160
 6624.00,  0.0812073, 9,  0.0000160
 6624.00,  0.0993347, 13,  0.0000153
 5832.00,  0.1461792, 8,  0.0000149
 6832.00,  0.0046692, 9,  0.0000107
 6616.00,  0.0039063, 12,  0.0000111
 6592.00,  0.0039673, 27,  0.0000111
 7896.00,  0.1557617, 16,  0.0000109
 6608.00,  0.1636353, 16,  0.0000109
 6608.00,  0.1066895, 63,  0.0000149
 6608.00,  0.0606689, 16,  0.0000109
 6312.00,  0.0037537, 39,  0.0000094
 6616.00,  0.0094604, 12,  0.0000094
 6616.00,  0.0098267, 18,  0.0000094
 6040.00,  0.0104675, 11,  0.0000091
 4448.00,  0.1475220, 12,  0.0000450
 6624.00,  0.0556641, 8,  0.0000165
 6616.00,  0.0146484, 44,  0.0000140
 4544.00,  0.0460815, 24,  0.0000151
 6608.00,  0.0031128, 32,  0.0000184
 6624.00,  0.2219238, 10,  0.0000184
 6592.00,  0.0605469, 40,  0.0000174
 6608.00,  0.0248413, 14,  0.0000172
 6608.00,  0.5665894, 11,  0.0000268
 6896.00,  0.0059204, 58,  0.0000239
 7344.00,  0.0043640, 127,  0.0000239
 6648.00,  0.5188599, 15,  0.0000206
 7376.00,  0.0046387, 451,  0.0000173
 6616.00,  0.0067749, 67,  0.0000193
 6624.00,  0.4965820, 16,  0.0000146
 6632.00,  0.4797363, 28,  0.0000145
 7832.00,  0.0052490, 54,  0.0000175
 6992.00,  0.0050049, 103,  0.0000194
 6624.00,  0.0095520, 19,  0.0000199
 6320.00,  0.3180237, 13,  0.0000251
 6624.00,  0.0036011, 73,  0.0000135
 6600.00,  0.5308228, 13,  0.0000161
 4440.00,  0.6572876, 8,  0.0000128
 4440.00,  0.3205261, 9,  0.0000128
 4328.00,  0.6646118, 10,  0.0000127
 6616.00,  0.3466492, 9,  0.0000129
 6616.00,  0.6148071, 11,  0.0000110
 6616.00,  0.6703796, 11,  0.0000139
 6600.00,  0.3488770, 30,  0.0000111
 6632.00,  0.1417236, 10,  0.0000108
 6616.00,  0.2169800, 96,  0.0000108
 6992.00,  0.0084839, 1949,  0.0000643
 6488.00,  0.0044556, 4544,  0.0001603
 6360.00,  0.0040894, 10841,  0.0009861
 6824.00,  0.0063477, 10,  0.0000202
 6248.00,  0.0043335, 10,  0.0000239
 6608.00,  0.0668640, 9,  0.0000268
 6352.00,  0.0643921, 10,  0.0000242
 6624.00,  0.2394409, 8,  0.0000242
 4688.00,  0.0451050, 50,  0.0000245
 6616.00,  0.1292114, 12,  0.0000276
 6608.00,  0.0390625, 32,  0.0000279
 5896.00,  0.0391846, 40,  0.0000279
 6624.00,  0.2108765, 10,  0.0000206
 5352.00,  0.2112427, 11,  0.0000206
 6624.00,  0.1590881, 15,  0.0000206
 6624.00,  0.1172180, 35,  0.0000210
 6256.00,  0.0120239, 12,  0.0000178
 6600.00,  0.0042419, 15,  0.0000197
 8824.00,  0.0069580, 18,  0.0000206
 6640.00,  0.0039673, 18,  0.0000182
 9128.00,  0.0036011, 10,  0.0000182
 9152.00,  0.0064697, 8,  0.0000182
 6640.00,  0.0047302, 15,  0.0000213
 8872.00,  0.0040894, 80,  0.0000238
 9104.00,  0.0041199, 11,  0.0000238
 9088.00,  0.0099182, 9,  0.0000187
 6608.00,  0.1737671, 21,  0.0000153
 6600.00,  0.2510986, 11,  0.0000187
 6872.00,  0.1211548, 9,  0.0000194
 6616.00,  0.0046387, 100,  0.0000210
 8552.00,  0.0042114, 18,  0.0000165
 9040.00,  0.0040894, 44,  0.0000165
 9152.00,  0.0063171, 47,  0.0000165
 7080.00,  0.0041504, 26,  0.0000170
 6616.00,  0.0036621, 10,  0.0000199
 6328.00,  0.0609131, 14,  0.0000242
 7240.00,  0.0532227, 22,  0.0000242
 6608.00,  0.1017456, 8,  0.0000218
 7104.00,  0.0668945, 24,  0.0000218
 5248.00,  0.0623779, 22,  0.0000218
 7520.00,  0.0644531, 58,  0.0000259
 7304.00,  0.0683899, 25,  0.0000259
 5184.00,  0.0037842, 100,  0.0000259
 6160.00,  0.0462646, 152,  0.0000416
 6368.00,  0.1681519, 10,  0.0000405
 8864.00,  0.0036621, 21,  0.0000405
 6504.00,  0.0032959, 18,  0.0000281
 9128.00,  0.0078735, 22,  0.0000281
 6824.00,  0.0528870, 13,  0.0000190
 6608.00,  0.0502319, 48,  0.0000182
 7432.00,  0.2882385, 9,  0.0000150
 5632.00,  0.0055542, 16,  0.0000217
 5528.00,  0.0128174, 8,  0.0000224
 4832.00,  0.0083618, 13,  0.0000186
 4928.00,  0.0155640, 9,  0.0000148
 6616.00,  0.0130615, 14,  0.0000106
 4616.00,  0.8615723, 12,  0.0000109
 5872.00,  0.0047607, 10,  0.0000185
 8880.00,  0.0071716, 21,  0.0000185
 8824.00,  0.0075989, 45,  0.0000128
 6608.00,  0.0101013, 19,  0.0000128
 5496.00,  0.0054321, 22,  0.0000210
 5920.00,  0.0047913, 15,  0.0000226
 5688.00,  0.0032959, 18,  0.0000226
 5864.00,  0.0056152, 12,  0.0000226
 5928.00,  0.0065918, 74,  0.0000221
 6160.00,  0.0055237, 37,  0.0000205
 6216.00,  0.0054932, 59,  0.0000241
 5616.00,  0.0064697, 8,  0.0000334
 8944.00,  0.0028076, 12,  0.0000334
 6224.00,  0.0041504, 34,  0.0000141
 6192.00,  0.0054626, 13,  0.0000232
 6200.00,  0.0074463, 26,  0.0000232
 5768.00,  0.0197449, 39,  0.0000211
 5672.00,  0.0039673, 10,  0.0000342
 5672.00,  0.0034180, 11,  0.0000342
 6008.00,  0.0112305, 9,  0.0000342
 6608.00,  0.0064392, 11,  0.0000154
 5032.00,  0.0036621, 31,  0.0000166
 6600.00,  0.0055847, 67,  0.0000167
 7072.00,  0.0034790, 8,  0.0000124
 7224.00,  0.0044556, 14,  0.0000200
 4192.00,  0.0038452, 8,  0.0000200
 7248.00,  0.0037231, 8,  0.0000200
 6864.00,  0.0042114, 8,  0.0000200
 6432.00,  0.0054321, 67,  0.0000137
 7856.00,  0.3945007, 15,  0.0000163
 6608.00,  0.8341064, 16,  0.0000150
 6408.00,  0.0067139, 34,  0.0000121
 6600.00,  0.7699585, 8,  0.0000126
 4528.00,  0.8890991, 13,  0.0000195
 5960.00,  0.7745361, 16,  0.0000227
 6616.00,  0.8858643, 10,  0.0000241
 6064.00,  0.7626038, 9,  0.0000265
 9152.00,  0.0037231, 141,  0.0000232
 7136.00,  0.0046997, 49,  0.0000227
 7704.00,  0.1088867, 18,  0.0000255
 7352.00,  0.1135254, 25,  0.0000255
 7568.00,  0.0571289, 44,  0.0000318
 6936.00,  0.0813599, 92,  0.0000335
 8240.00,  0.0654602, 23,  0.0000270
 7280.00,  0.0722656, 13,  0.0000270
 7224.00,  0.1335754, 17,  0.0000270
 5912.00,  0.1049500, 23,  0.0000179
 6616.00,  0.1252441, 10,  0.0000210
 7392.00,  0.1400757, 13,  0.0000000
 7352.00,  0.1095276, 47,  0.0000145
 4392.00,  0.1004639, 8,  0.0000180
 4304.00,  0.1127319, 14,  0.0000138
 6624.00,  0.1957092, 9,  0.0000185
 6616.00,  0.2736206, 21,  0.0000197
 5344.00,  0.0577393, 12,  0.0000167
 6600.00,  0.1170959, 13,  0.0000182
 4248.00,  0.1489868, 10,  0.0000165
 6624.00,  0.1552734, 10,  0.0000133
 4368.00,  0.1583862, 8,  0.0000133
 6616.00,  0.1669922, 20,  0.0000133
 6608.00,  0.3303833, 8,  0.0000133
 6632.00,  0.1812744, 10,  0.0000163
 6616.00,  0.1388855, 9,  0.0000165
 6608.00,  0.0961914, 17,  0.0000133
 4376.00,  0.1115723, 8,  0.0000133
 4456.00,  0.3390808, 9,  0.0000134
 6616.00,  0.3265381, 9,  0.0000134
 6616.00,  0.1287842, 12,  0.0000172
 6616.00,  0.1432495, 36,  0.0000122
 4424.00,  0.0032349, 17,  0.0000127
 8584.00,  0.0061646, 17,  0.0000166
 6640.00,  0.0104980, 12,  0.0000189
 6608.00,  0.0037231, 61,  0.0000144
 7640.00,  0.0044250, 13,  0.0000207
 8848.00,  0.0035400, 16,  0.0000207
 8848.00,  0.0045471, 21,  0.0000188
 6616.00,  0.0034180, 110,  0.0000188
 6680.00,  0.0038452, 8,  0.0000273
 9032.00,  0.0037231, 10,  0.0000273
 6592.00,  0.0035400, 111,  0.0000273
 8512.00,  0.0034180, 298,  0.0000365
 9008.00,  0.0033569, 247,  0.0000365
 6784.00,  0.0037842, 9,  0.0000314
 6024.00,  0.0033569, 185,  0.0000314
 6600.00,  0.0035400, 30,  0.0000226
 8304.00,  0.0032959, 110,  0.0000226
 7240.00,  0.0039063, 16,  0.0000211
 7328.00,  0.0050659, 17,  0.0000219
 9088.00,  0.0063477, 9,  0.0000219
 7416.00,  0.2043457, 8,  0.0000178
 7448.00,  0.0744629, 11,  0.0000219
 7184.00,  0.0969238, 17,  0.0000199
 7312.00,  0.1714478, 22,  0.0000215
 7416.00,  0.0546875, 10,  0.0000251
 7128.00,  0.0711670, 36,  0.0000251
 6640.00,  0.0683289, 37,  0.0000213
 6624.00,  0.3605652, 11,  0.0000306
 7696.00,  0.2556763, 8,  0.0000397
 7824.00,  0.2781067, 9,  0.0000396
 7456.00,  0.6234131, 8,  0.0000396
 7504.00,  0.4724731, 14,  0.0000428
 7128.00,  0.3647461, 8,  0.0000395
 7576.00,  0.1868896, 12,  0.0000318
 7040.00,  0.2409058, 8,  0.0000301
 8048.00,  0.4326782, 12,  0.0000311
 7736.00,  0.6157837, 9,  0.0000336
 4360.00,  0.3144226, 11,  0.0000304
 4520.00,  0.4268188, 8,  0.0000325
 4368.00,  0.2694702, 14,  0.0000288
 4560.00,  0.5925598, 9,  0.0000288
 4360.00,  0.4061890, 10,  0.0000327
 4744.00,  0.4794312, 10,  0.0000327
 6648.00,  0.2619019, 12,  0.0000323
 4448.00,  0.4197388, 15,  0.0000327
 7352.00,  0.3395081, 17,  0.0000327
 4320.00,  0.3960876, 11,  0.0000357
 7976.00,  0.2826843, 15,  0.0000367
 4232.00,  0.3950806, 12,  0.0000362
 7400.00,  0.2084656, 11,  0.0000388
 7408.00,  0.2416687, 9,  0.0000350
 8112.00,  0.3072510, 8,  0.0000384
 4432.00,  0.4564514, 11,  0.0000384
 4128.00,  0.3750305, 9,  0.0000389
 4168.00,  0.3757935, 17,  0.0000389
 7368.00,  0.2122498, 11,  0.0000353
 7376.00,  0.6095581, 9,  0.0000344
 4384.00,  0.3352966, 11,  0.0000377
 4168.00,  0.3576050, 9,  0.0000366
 4896.00,  0.3316650, 10,  0.0000366
 4400.00,  0.4371643, 17,  0.0000375
 4208.00,  0.4420471, 17,  0.0000375
 6224.00,  0.3685303, 10,  0.0000422
 4368.00,  0.2770081, 11,  0.0000387
 4400.00,  0.5230103, 8,  0.0000387
 4144.00,  0.0892944, 12,  0.0000388
 4856.00,  0.2423096, 12,  0.0000388
 4264.00,  0.4133301, 25,  0.0000419
 4448.00,  0.3232422, 23,  0.0000416
 4352.00,  0.4473877, 9,  0.0000374
 4320.00,  0.5715942, 8,  0.0000417
 4120.00,  0.3334961, 8,  0.0000416
 4128.00,  0.2719727, 13,  0.0000411
 7104.00,  0.3203125, 10,  0.0000438
 4304.00,  0.0906372, 14,  0.0000418
 7392.00,  0.6417847, 12,  0.0000422
 7408.00,  0.3784790, 11,  0.0000442
 6928.00,  0.1244507, 14,  0.0000423
 6856.00,  0.1182251, 13,  0.0000440
 6608.00,  0.5724182, 11,  0.0000289
 6608.00,  0.3241577, 13,  0.0000292
 6616.00,  0.4058533, 11,  0.0000261
 4384.00,  0.3588257, 18,  0.0000294
 6616.00,  0.3508301, 10,  0.0000258
 6608.00,  0.3734131, 8,  0.0000298
 4224.00,  0.2258911, 8,  0.0000270
 4136.00,  0.4190063, 16,  0.0000280
 6624.00,  0.5483398, 9,  0.0000318
 4488.00,  0.5787354, 9,  0.0000318
 6632.00,  0.4417725, 14,  0.0000280
 4360.00,  0.3390503, 10,  0.0000319
 4600.00,  0.5460205, 8,  0.0000263
 4496.00,  0.3280029, 8,  0.0000260
 6616.00,  0.3211670, 8,  0.0000258
 4296.00,  0.1179199, 8,  0.0000251
 4744.00,  0.5721741, 9,  0.0000258
 6624.00,  0.4533997, 11,  0.0000258
 6640.00,  0.2295532, 28,  0.0000258
 4472.00,  0.2693481, 43,  0.0000291
 4696.00,  0.3196411, 10,  0.0000289
 6616.00,  0.3245850, 50,  0.0000289
 8496.00,  0.1394958, 19,  0.0000272
